Taxon,Order,Family (Scientific),Family (English),Genus,Species (Scientific),Species (English),Breeding Range,Breeding Range-Subregion(s),picture_url,shape,Species (German),Family (German)
Neoaves,Falconiformes,Falconidae,"Caracaras, Falcons",Falco,Biarmicus,Lanner Falcon,"EU, AF","s Europe, Arabian Peninsula, widespread AF",/lanner_falcon.jpg,hawk_like,Lannerfalke,Falken
Neoaves,Falconiformes,Falconidae,"Caracaras, Falcons",Falco,Cherrug,Saker Falcon,EU,"c Europe to c Asia, s Siberia, n China, Himalayas and Tibet",/saker_falcon.jpg,hawk_like,Würgfalke,Falken
Neoaves,Falconiformes,Falconidae,"Caracaras, Falcons",Falco,Rusticolus,Gyrfalcon,"NA, EU","arctic Europe, Asia and North America",/gyrfalcon.jpg,hawk_like,Gerfalke,Falken
Neoaves,Passeriformes,Pittidae,Pittas,Pitta,Nympha,Fairy Pitta,"OR, EU",Japan and Korea to se China,/fairy_pitta.jpg,sparrow_like,Nymphenpitta,Pittas
Neoaves,Passeriformes,Campephagidae,Cuckooshrikes,Pericrocotus,Divaricatus,Ashy Minivet,EU,"se Siberia, ne China, Korea, Japan and islands to Taiwan",/ashy_minivet.jpg,sparrow_like,Graumennigvogel,Stachelbürzler
Neoaves,Passeriformes,Campephagidae,Cuckooshrikes,Pericrocotus,Tegimae,Ryukyu Minivet,EU,s Japan,/ryukyu_minivet.jpg,sparrow_like,Japanmennigvogel,Stachelbürzler
Neoaves,Passeriformes,Campephagidae,Cuckooshrikes,Pericrocotus,Cantonensis,Swinhoe's Minivet,EU,"c, se China",/swinhoe's_minivet.jpg,sparrow_like,Fahlbürzel-Mennigvogel,Stachelbürzler
Neoaves,Passeriformes,Laniidae,Shrikes,Lanius,Tigrinus,Tiger Shrike,EU,"se Siberia, e and ne China, Korea and Japan",/tiger_shrike.jpg,sparrow_like,Tigerwürger,Würger
Neoaves,Passeriformes,Laniidae,Shrikes,Lanius,Bucephalus,Bull-headed Shrike,EU,e,/bull-headed_shrike.jpg,sparrow_like,Büffelkopfwürger,Würger
Neoaves,Passeriformes,Laniidae,Shrikes,Lanius,Cristatus,Brown Shrike,EU,e,/brown_shrike.jpg,sparrow_like,Braunwürger,Würger
Neoaves,Passeriformes,Laniidae,Shrikes,Lanius,Collurio,Red-backed Shrike,EU,"Europe to w Siberia, w Kazakhstan, Turkey and nw Iran",/red-backed_shrike.jpg,sparrow_like,Neuntöter,Würger
Neoaves,Passeriformes,Laniidae,Shrikes,Lanius,Isabellinus,Isabelline Shrike,EU,c,/isabelline_shrike.jpg,sparrow_like,Isabellwürger,Würger
Neoaves,Passeriformes,Laniidae,Shrikes,Lanius,Vittatus,Bay-backed Shrike,EU,sc,/bay-backed_shrike.jpg,sparrow_like,Rotschulterwürger,Würger
Neoaves,Passeriformes,Laniidae,Shrikes,Lanius,Tephronotus,Grey-backed Shrike,EU,"Himalayas, c China",/grey-backed_shrike.jpg,sparrow_like,Tibetwürger,Würger
Neoaves,Passeriformes,Laniidae,Shrikes,Lanius,Minor,Lesser Grey Shrike,EU,"s Europe to s Russia, south to Syria, Iraq and Afghanistan",/lesser_grey_shrike.jpg,sparrow_like,Schwarzstirnwürger,Würger
Neoaves,Passeriformes,Laniidae,Shrikes,Lanius,Borealis,Northern Shrike,"NA, EU",n,/northern_shrike.jpg,sparrow_like,Taigaraubwürger,Würger
Neoaves,Passeriformes,Laniidae,Shrikes,Lanius,Excubitor,Great Grey Shrike,"EU, AF","widespread in Europe, Asia and n Africa",/great_grey_shrike.jpg,sparrow_like,Raubwürger,Würger
Neoaves,Passeriformes,Laniidae,Shrikes,Lanius,Meridionalis,Iberian Grey Shrike,EU,s France and Iberian Pen.,/iberian_grey_shrike.jpg,sparrow_like,Iberienraubwürger,Würger
Neoaves,Passeriformes,Laniidae,Shrikes,Lanius,Sphenocercus,Chinese Grey Shrike,EU,e,/chinese_grey_shrike.jpg,sparrow_like,Keilschwanzwürger,Würger
Neoaves,Passeriformes,Laniidae,Shrikes,Lanius,Senator,Woodchat Shrike,EU,sw,/woodchat_shrike.jpg,sparrow_like,Rotkopfwürger,Würger
Neoaves,Passeriformes,Laniidae,Shrikes,Lanius,Nubicus,Masked Shrike,EU,e Greece and Bulgaria through s Turkey to Israel and Iran,/masked_shrike.jpg,sparrow_like,Maskenwürger,Würger
Neoaves,Passeriformes,Oriolidae,"Figbirds, Orioles, Turnagra",Oriolus,Kundoo,Indian Golden Oriole,EU,"s Kazakhstan to e China, south to c Afghanistan, n Pakistan, Nepal and c India",/indian_golden_oriole.jpg,sparrow_like,Indienpirol,Pirole
Neoaves,Passeriformes,Oriolidae,"Figbirds, Orioles, Turnagra",Oriolus,Oriolus,Eurasian Golden Oriole,EU,w Eurasia,/eurasian_golden_oriole.jpg,sparrow_like,Pirol,Pirole
Neoaves,Passeriformes,Monarchidae,Monarchs,Terpsiphone,Atrocaudata,Japanese Paradise Flycatcher,EU,"e, also Philippines",/japanese_paradise_flycatcher.jpg,sparrow_like,Japanparadiesschnäpper,Monarcha
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Perisoreus,Infaustus,Siberian Jay,EU,n,/siberian_jay.jpg,sparrow_like,Unglückshäher,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Perisoreus,Internigrans,Sichuan Jay,EU,wc China,/sichuan_jay.jpg,sparrow_like,Sichuanhäher,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Perisoreus,Canadensis,Canada Jay,EU,n,/canada_jay.jpg,sparrow_like,Meisenhäher,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Garrulus,Glandarius,Eurasian Jay,"EU, OR","widespread, also nw Africa",/eurasian_jay.jpg,sparrow_like,Eichelhäher,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Garrulus,Lanceolatus,Black-headed Jay,EU,e Afghanistan and n Pakistan to w Tibet. Nepal and n India,/black-headed_jay.jpg,sparrow_like,Strichelhäher,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Garrulus,Lidthi,Lidth's Jay,EU,Ryukyu Islands,/lidth's_jay.jpg,sparrow_like,Prachthäher,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Cyanopica,Cyanus,Azure-winged Magpie,EU,"e, c Asia",/azure-winged_magpie.jpg,sparrow_like,Azurelster,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Cyanopica,Cooki,Iberian Magpie,EU,Iberian Peninsula,/iberian_magpie.jpg,sparrow_like,Blauelster,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Pica,Pica,Eurasian Magpie,EU,n Eurasia from British Isles and w Europe to e Siberia,/eurasian_magpie.jpg,sparrow_like,Elster,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Pica,Asirensis,Asir Magpie,EU,sw Saudi Arabia,/asir_magpie.jpg,sparrow_like,Asirelster,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Podoces,Hendersoni,Henderson's Ground Jay,EU,c Asia,/henderson's_ground_jay.jpg,sparrow_like,Mongolenhäher,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Podoces,Biddulphi,Biddulph's Ground Jay,EU,nw China,/biddulph's_ground_jay.jpg,sparrow_like,Weißschwanzhäher,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Podoces,Panderi,Pander's Ground Jay,EU,sc Asia,/pander's_ground_jay.jpg,sparrow_like,Saxaulhäher,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Podoces,Pleskei,Pleske's Ground Jay,EU,Iran,/pleske's_ground_jay.jpg,sparrow_like,Pleskehäher,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Nucifraga,Columbiana,Clark's Nutcracker,EU,sw Canada and w USA. Also n Mexico (local),/clark's_nutcracker.jpg,sparrow_like,Kiefernhäher,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Nucifraga,Caryocatactes,Spotted Nutcracker,EU,widespread,/spotted_nutcracker.jpg,sparrow_like,Tannenhäher,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Nucifraga,Multipunctata,Large-spotted Nutcracker,EU,w Himalayas,/large-spotted_nutcracker.jpg,sparrow_like,Himalajahäher,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Pyrrhocorax,Pyrrhocorax,Red-billed Chough,EU,"widespread, also nw, ne Africa",/red-billed_chough.jpg,sparrow_like,Alpenkrähe,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Pyrrhocorax,Graculus,Alpine Chough,EU,"s, sc, also n Africa",/alpine_chough.jpg,sparrow_like,Alpendohle,Raben und Krähen
Neoaves,Passeriformes,Corvidae,"Crows, Jays",Coloeus,Monedula,Western Jackdaw,EU,"c, w, sw, also n Africa",/western_jackdaw.jpg,sparrow_like,Dohle,Raben und Krähen
